gene_id	gene_name	X12_count	X13_count	X15_count	X42_count	X45_count	X5_count	X7_count
ENSG00000238578	SNORD4A	22	19	28	2	8	7	10
ENSG00000277200	AC005696.4	0	0	0	0	2	0	0
ENSG00000241990	PRR34-AS1	20	20	17	42	56	23	59
ENSG00000241993	RPL38P1	0	0	0	0	0	0	0
ENSG00000277203	F8A1	216	119	56	27	99	71	27
ENSG00000241997	RN7SL323P	0	0	0	0	0	0	0
ENSG00000277208	AL627230.5	0	1	0	0	0	0	1
ENSG00000277209	RPPH1	14572	22683	19280	7229	13300	1473	16396
ENSG00000198156	NPIPB6	10	3	2	3	3	3	4
ENSG00000042317	SPATA7	75	154	63	39	22	63	34
ENSG00000134899	ERCC5	1658	2051	1408	1200	1016	2051	961
ENSG00000198099	ADH4	0	0	0	0	0	0	0
ENSG00000134955	SLC37A2	544	587	489	107	248	94	146
ENSG00000134897	BIVM	173	123	88	76	93	162	116
ENSG00000284074	MIR4758	0	0	0	0	0	0	0
ENSG00000198093	ZNF649	209	197	171	201	221	144	158
ENSG00000198092	TMPRSS11F	0	0	0	0	0	0	0
ENSG00000198090	KRTAP4-6	0	0	0	0	0	0	0
ENSG00000231509	AL162253.1	0	0	0	0	0	0	0
ENSG00000231508	RPL34P20	8	7	17	1	6	18	3
ENSG00000231505	AC108868.1	0	0	0	2	0	0	0
ENSG00000231504	NMD3P2	0	0	0	0	0	0	0
ENSG00000231507	LINC01353	8	16	13	0	1	4	4
ENSG00000175416	CLTB	307	305	210	152	159	73	116
ENSG00000231500	RPS18	6187	6231	5566	512	538	841	343
ENSG00000175414	ARL10	559	462	346	464	405	256	323
ENSG00000278011	AC024941.1	0	0	0	0	0	0	0
ENSG00000272600	AC007308.1	0	0	0	0	0	0	0
ENSG00000179743	FLJ37453	95	83	71	40	59	17	40
ENSG00000147223	RIPPLY1	0	0	0	0	0	0	0
ENSG00000147224	PRPS1	840	690	714	285	272	208	190
ENSG00000285191	AC090679.2	0	0	0	0	0	0	0
ENSG00000237906	MUPP	0	0	0	0	0	0	0
ENSG00000237904	BX284632.2	0	0	0	0	0	0	0
ENSG00000237903	AC004000.1	2	5	1	6	3	7	5
ENSG00000237902	TSPY21P	0	0	0	0	0	0	0
ENSG00000237901	AC009161.1	0	0	0	0	0	0	0
ENSG00000198324	PHETA1	138	142	73	19	50	5	43
ENSG00000198326	TMEM239	0	0	0	0	0	0	0
ENSG00000240480	RPL29P2	0	0	0	0	0	0	0
ENSG00000240481	RN7SL38P	0	0	1	0	0	0	0
ENSG00000171241	SHCBP1	26	20	29	1	24	23	12
ENSG00000240484	AC091544.1	0	0	0	0	0	0	0
ENSG00000171246	NPTX1	3	7	9	0	5	9	2
ENSG00000240486	RPL23AP54	0	0	0	0	0	0	0
ENSG00000278700	RF00017	4	2	2	11	3	4	4
ENSG00000240489	SETP14	273	335	261	168	118	204	71
ENSG00000205639	MFSD2B	121	224	43	63	32	0	65
ENSG00000135272	MDFIC	335	888	430	233	682	279	268
ENSG00000228118	MYL6P5	1	0	0	0	0	0	0
ENSG00000232019	AC074183.1	3	0	0	0	0	0	0
ENSG00000147596	PRDM14	0	0	0	0	0	0	0
ENSG00000250866	AC022424.2	0	0	0	0	0	0	0
ENSG00000276557	TRBV18	71	38	76	12	16	14	7
ENSG00000276556	AF254982.1	0	0	0	0	0	0	0
ENSG00000249479	AC096736.2	0	0	0	0	0	0	0
ENSG00000250865	AC105362.1	0	0	0	0	0	0	0
ENSG00000276550	HERC2P2	850	1034	527	429	454	508	369
ENSG00000205634	LINC00898	0	0	0	0	0	0	0
ENSG00000243289	AGAP13P	2	1	2	5	6	7	3
ENSG00000219438	FAM19A5	0	0	0	0	1	0	0
ENSG00000278701	RF00017	0	0	0	0	0	1	0
ENSG00000219433	BTBD10P2	7	9	4	7	10	12	11
ENSG00000219430	MBL3P	0	0	0	0	0	0	0
ENSG00000160766	GBAP1	40	24	41	6	31	20	9
ENSG00000222972	RNU6-651P	0	0	0	0	0	0	0
ENSG00000219435	CATSPERZ	0	0	0	0	0	1	0
ENSG00000250862	HMGB1P29	0	0	0	0	0	0	0
ENSG00000250538	AC104407.1	0	0	0	0	0	0	0
ENSG00000084628	NKAIN1	0	0	0	0	0	0	0
ENSG00000240739	AC006511.1	0	0	0	0	0	0	0
ENSG00000252769	RNU6-943P	0	0	0	0	0	0	0
ENSG00000084623	EIF3I	1494	1670	1488	446	390	292	304
ENSG00000167232	ZNF91	1084	627	1997	568	1536	1623	592
ENSG00000214607	ADAM24P	0	0	0	0	0	0	0
ENSG00000249604	AC096564.2	0	0	0	0	0	0	0
ENSG00000214604	NPM1P36	0	0	0	0	0	0	0
ENSG00000249858	SNX5P1	3	3	4	1	1	1	2
ENSG00000249859	PVT1	261	183	210	130	117	150	111
ENSG00000038532	CLEC16A	1849	1698	1513	852	1097	593	1041
ENSG00000183034	OTOP2	0	0	0	0	0	0	0
ENSG00000179083	FAM133A	2	0	1	1	0	2	0
ENSG00000249850	KRT18P31	115	106	121	209	239	177	306
ENSG00000249851	RPS27AP18	0	0	0	0	0	0	0
ENSG00000249852	AC145676.1	0	0	0	0	0	0	0
ENSG00000249471	ZNF324B	42	113	55	35	99	17	55
ENSG00000249854	CDH18-AS1	0	0	0	0	0	0	0
ENSG00000249855	EEF1A1P19	9	10	6	8	7	6	1
ENSG00000249856	AC116337.3	1	2	0	4	1	5	1
ENSG00000249857	AC027338.2	0	0	0	0	0	0	0
ENSG00000176148	TCP11L1	518	663	379	365	435	314	429
ENSG00000179626	OR6C4	0	0	0	0	0	0	0
ENSG00000230679	ENO1-AS1	10	14	9	11	4	1	6
ENSG00000135127	BICDL1	580	358	471	110	226	202	177
ENSG00000230676	AL353803.2	0	0	0	0	0	0	0
ENSG00000176142	TMEM39A	373	302	457	314	322	251	264
ENSG00000135124	P2RX4	726	788	826	163	300	276	193
ENSG00000230673	PABPC1P3	64	47	82	59	58	73	50
ENSG00000219384	AL138880.1	0	0	0	0	0	0	0
ENSG00000219387	ATF1P1	0	0	0	0	0	0	0
ENSG00000250869	AC087359.1	0	2	0	0	0	2	0
ENSG00000057657	PRDM1	807	1397	1382	595	859	611	878
ENSG00000234479	AP1B1P1	0	0	0	0	0	0	0
ENSG00000171033	PKIA	255	475	413	130	163	118	82
ENSG00000207009	RF00019	0	0	1	0	0	0	1
ENSG00000133265	HSPBP1	193	171	151	22	46	4	28
ENSG00000275119	AC244131.2	3	9	4	2	2	4	2
ENSG00000222220	RN7SKP129	0	0	0	0	0	0	0
ENSG00000222222	RNU2-17P	0	1	1	0	3	0	0
ENSG00000275115	AC067904.3	5	7	5	2	2	0	1
ENSG00000047230	CTPS2	256	257	189	109	170	138	74
ENSG00000222225	RNU6-447P	0	0	0	0	0	0	0
ENSG00000275110	MIR6087	0	0	0	0	0	0	0
ENSG00000275111	ZNF2	134	100	64	100	154	43	74
ENSG00000261536	ABHD17AP9	0	0	0	0	0	0	0
ENSG00000226827	NPM1P11	0	0	0	0	0	0	0
ENSG00000002919	SNX11	489	420	372	271	471	122	586
ENSG00000243829	AC011495.1	402	382	430	76	89	59	72
ENSG00000243828	AL355357.1	0	0	0	0	0	0	0
ENSG00000083535	PIBF1	396	475	489	427	307	597	265
ENSG00000243824	RPL12P6	7	6	8	1	0	5	1
ENSG00000278705	HIST1H4B	169	152	205	51	66	25	79
ENSG00000200632	SNORD113-7	0	0	0	0	0	0	0
ENSG00000207001	SNORD116-2	1	4	2	2	1	1	1
ENSG00000202157	RNU4-11P	0	0	0	0	0	0	0
ENSG00000248109	MARCOL	0	0	0	0	0	0	0
ENSG00000255560	OR4R2P	0	0	0	0	0	0	0
ENSG00000248105	AC008885.1	0	0	0	0	0	0	0
ENSG00000248104	TARS2P1	0	0	0	0	0	0	0
ENSG00000248107	LINC02039	0	0	0	0	0	0	0
ENSG00000178597	PSAPL1	0	0	0	0	0	0	0
ENSG00000248101	AC002116.1	0	0	0	1	0	0	0
ENSG00000178591	DEFB125	0	0	0	0	0	0	0
ENSG00000248103	AC008443.3	1	0	1	0	0	2	0
ENSG00000202151	RNY4P28	0	0	0	0	0	0	0
ENSG00000222592	RNU6-887P	0	0	0	0	0	0	0
ENSG00000255562	UNC93B6	0	11	3	0	4	0	2
ENSG00000249278	AC112249.1	0	0	0	0	0	0	0
ENSG00000249279	LINC02057	0	0	0	0	0	0	0
ENSG00000222594	RN7SKP235	0	0	0	0	0	0	0
ENSG00000141337	ARSG	576	668	505	687	735	374	615
ENSG00000141338	ABCA8	0	0	0	0	0	0	0
ENSG00000249275	AC093817.1	0	0	0	0	0	0	0
ENSG00000249276	AC104119.1	0	0	0	0	0	0	0
ENSG00000249277	AC092436.3	2	0	0	0	0	0	0
ENSG00000249270	KATNBL1P4	0	0	0	0	0	0	0
ENSG00000249271	HNRNPA1P44	0	0	0	0	0	0	0
ENSG00000249272	UNC93B8	0	0	0	0	0	0	0
ENSG00000241469	LINC00635	2	0	0	0	0	0	0
ENSG00000241468	ATP5MF	492	510	480	178	153	163	171
ENSG00000066735	KIF26A	2	0	0	0	0	2	2
ENSG00000265892	RN7SL311P	0	0	0	0	0	0	1
ENSG00000066739	ATG2B	1798	1818	1750	1090	1305	2111	1128
ENSG00000241462	AC100832.1	0	0	0	0	0	1	0
ENSG00000265897	AC233263.1	0	0	0	0	0	0	0
ENSG00000265894	RN7SL357P	0	0	0	0	0	0	0
ENSG00000233378	USP9YP34	0	0	0	0	0	0	0
ENSG00000233379	AL139002.1	0	0	0	0	0	0	0
ENSG00000233370	AC140479.3	0	0	0	0	0	0	0
ENSG00000233372	AL137076.1	3	0	0	0	0	0	0
ENSG00000233376	AL117382.2	0	0	0	0	0	0	0
ENSG00000233377	MTND4P20	0	0	0	0	0	0	0
ENSG00000252763	RNU2-31P	0	0	0	0	0	0	0
ENSG00000258948	KRT8P1	0	0	0	0	0	0	0
ENSG00000258949	AL049870.3	0	0	0	0	0	0	0
ENSG00000237645	AC092967.1	0	0	0	0	0	0	0
ENSG00000116157	GPX7	152	127	103	44	45	42	60
ENSG00000116151	MORN1	121	101	62	52	136	36	71
ENSG00000278198	AC011043.2	0	1	0	1	6	0	1
ENSG00000258940	AL132639.2	13	15	19	4	7	5	8
ENSG00000258942	AL358332.1	0	0	0	0	0	0	0
ENSG00000258943	AL049871.1	0	0	0	0	0	0	0
ENSG00000258944	AC004846.2	40	52	31	54	66	28	68
ENSG00000258945	AL049775.3	0	0	0	0	0	0	0
ENSG00000258947	TUBB3	10	0	0	0	0	7	4
ENSG00000223177	RNA5SP39	0	0	0	0	0	0	0
ENSG00000268717	BNIP3P33	0	0	0	0	0	0	0
ENSG00000223175	RNU4-61P	0	0	0	0	0	0	0
ENSG00000223174	RN7SKP17	0	0	0	0	0	0	0
ENSG00000268713	AC005261.3	42	91	91	71	92	35	54
ENSG00000279679	AC091925.2	10	14	29	15	42	42	26
ENSG00000268711	AC008750.6	0	3	0	0	0	0	0
ENSG00000252760	RNA5SP54	0	0	0	0	0	0	0
ENSG00000279676	AC011483.3	0	0	0	0	0	0	0
ENSG00000279675	AC080100.1	0	0	0	0	0	0	0
ENSG00000279674	AC123769.1	0	0	2	0	0	0	0
ENSG00000279673	AC092919.2	61	69	36	10	15	6	10
ENSG00000279672	AP006621.5	27	49	52	15	85	6	82
ENSG00000279671	AC106754.2	0	0	0	0	0	0	0
ENSG00000279670	AL359922.3	55	65	65	107	24	125	30
ENSG00000101353	MROH8	42	27	35	13	24	26	10
ENSG00000169903	TM4SF4	0	0	0	0	0	0	0
ENSG00000204538	PSORS1C2	0	0	0	0	0	0	0
ENSG00000278206	AL031320.2	6	10	10	6	17	4	16
ENSG00000272669	AL021707.6	5	5	9	7	54	2	41
ENSG00000272668	AL590560.2	55	67	62	51	152	64	135
ENSG00000272664	OR51C4P	0	0	0	0	0	0	0
ENSG00000272667	AC012306.2	18	26	19	11	11	6	9
ENSG00000272666	U62317.1	2	4	7	2	4	5	4
ENSG00000272661	AC021097.1	19	10	5	6	4	0	8
ENSG00000272660	AC090425.1	2	0	1	2	1	2	2
ENSG00000272663	AC093635.1	3	1	5	3	0	1	3
ENSG00000272662	AC073352.1	2	3	2	1	5	5	3
ENSG00000183022	TPM3P8	0	2	0	2	1	1	0
ENSG00000278192	AL118505.1	0	0	0	0	0	0	0
ENSG00000271318	AP000654.2	0	0	0	0	0	0	0
ENSG00000214559	AC019077.1	0	0	1	0	0	0	0
ENSG00000130988	RGN	3	3	1	0	0	0	0
ENSG00000271314	AL161729.2	0	3	0	0	0	0	0
ENSG00000271315	AC174048.1	0	0	0	0	0	0	0
ENSG00000130985	UBA1	5416	4774	4876	994	2321	1062	1897
ENSG00000271317	IGHD4OR15-4A	0	0	0	0	0	0	0
ENSG00000232436	AL360013.2	0	0	0	0	0	0	0
ENSG00000271313	AC069114.2	0	0	0	0	0	0	0
ENSG00000274797	AC008121.3	0	0	0	3	4	0	4
ENSG00000189045	ANKDD1B	21	10	5	6	5	5	10
ENSG00000274792	AC171558.1	0	0	0	0	0	0	0
ENSG00000274791	F8A2	10	8	19	5	3	2	5
ENSG00000264876	AP005209.1	0	0	0	0	0	0	0
ENSG00000233594	BTF3P5	0	1	1	0	1	0	0
ENSG00000067066	SP100	2721	3040	3112	3273	2866	3953	3418
ENSG00000067064	IDI1	316	438	745	238	235	397	83
ENSG00000233590	AC016395.1	0	0	0	0	1	0	0
ENSG00000274799	RF00017	1	1	1	3	2	0	5
ENSG00000274798	AC025166.1	0	0	0	0	0	0	0
ENSG00000272717	AC112236.2	3	7	2	0	0	3	0
ENSG00000063761	ADCK1	205	171	142	79	95	59	109
ENSG00000065135	GNAI3	1694	2327	2321	3551	3579	1812	3175
ENSG00000262098	AC127496.2	0	0	0	0	1	0	1
ENSG00000235435	AC096666.1	0	0	0	0	0	0	0
ENSG00000235434	AL391883.1	0	0	0	0	0	0	0
ENSG00000235437	LINC01278	279	253	274	48	197	321	163
ENSG00000235436	DPY19L2P4	0	0	2	0	0	0	1
ENSG00000235431	AC004936.1	0	0	0	0	0	0	0
ENSG00000235430	ZSWIM5P1	0	0	0	0	0	0	0
ENSG00000235433	MTATP6P17	0	0	0	0	0	0	0
ENSG00000232420	IL9RP2	0	0	0	0	0	0	0
ENSG00000060491	OGFR	1151	1342	1172	146	1034	206	838
ENSG00000174738	NR1D2	1216	1640	2036	811	763	1660	446
ENSG00000235438	ESRRAP2	2	1	0	0	0	0	0
ENSG00000272716	AL121658.1	4	2	4	3	6	1	8
ENSG00000231996	AC096949.1	0	0	0	0	0	0	0
ENSG00000234745	HLA-B	41155	42711	53711	10089	22053	5232	20186
ENSG00000231995	AL590399.4	0	1	0	1	1	0	1
ENSG00000231992	AC092802.3	0	0	0	3	0	0	1
ENSG00000231993	EP300-AS1	0	0	0	0	0	0	0
ENSG00000231990	AL442224.1	0	0	0	0	0	0	0
ENSG00000234743	EIF5AP4	588	586	530	143	156	88	169
ENSG00000234748	AL109913.1	0	0	0	0	0	0	0
ENSG00000234749	FAM90A21P	0	0	0	0	0	0	0
ENSG00000231999	LRRC8C-DT	40	34	59	37	44	12	26
ENSG00000113504	SLC12A7	1683	2265	1753	190	906	395	397
ENSG00000117682	DHDDS	588	615	455	203	377	155	346
ENSG00000250752	RPL23AP96	0	0	0	0	0	0	0
ENSG00000104848	KCNA7	0	0	0	0	0	0	0
ENSG00000248616	AC109439.1	0	0	0	0	0	0	0
ENSG00000111670	GNPTAB	2443	3158	2777	1128	1865	2417	879
ENSG00000170929	OR1M1	0	0	0	0	0	0	0
ENSG00000145526	CDH18	0	0	0	0	0	0	0
ENSG00000170925	TEX13B	0	0	0	0	0	0	0
ENSG00000170927	PKHD1	0	0	0	0	0	0	0
ENSG00000250756	AC018645.1	0	0	0	0	0	0	0
ENSG00000170921	TANC2	519	817	862	364	709	566	578
ENSG00000170920	OR7G3	0	0	0	0	0	0	0
ENSG00000170923	OR7G2	0	0	0	0	0	0	0
ENSG00000227271	RPL39P25	0	0	0	0	0	0	0
ENSG00000116489	CAPZA1	3313	4418	3963	2383	2164	2054	3796
ENSG00000086570	FAT2	2	1	0	0	0	0	0
ENSG00000076053	RBM7	593	606	911	381	406	454	308
ENSG00000075886	TUBA3D	0	0	0	0	0	0	0
ENSG00000075884	ARHGAP15	1968	2151	2434	2591	2642	2438	2328
ENSG00000073737	DHRS9	67	93	63	341	256	18	552
ENSG00000073734	ABCB11	0	1	0	1	1	0	1
ENSG00000239742	RN7SL672P	0	0	0	0	0	0	0
ENSG00000261548	HLA-P	0	0	0	0	0	0	0
ENSG00000235298	AL354733.3	0	0	0	0	0	0	0
ENSG00000273225	FAM25BP	0	0	0	0	0	1	0
ENSG00000224334	AP000357.1	0	0	2	1	0	0	0
ENSG00000224335	AC239809.1	0	0	0	0	0	0	0
ENSG00000224336	FAM197Y1	0	0	0	0	0	0	0
ENSG00000089280	FUS	3589	3410	3438	1694	2700	3726	2172
ENSG00000060237	WNK1	5585	6580	5524	4406	4156	5020	4370
ENSG00000146950	SHROOM2	2	0	0	0	0	0	0
ENSG00000261542	AC011978.2	19	22	42	92	65	46	71
ENSG00000235292	AL109838.1	0	0	0	0	0	0	0
ENSG00000146955	RAB19	36	54	38	1	37	6	20
ENSG00000264717	NPY4R2	0	0	0	0	0	0	0
ENSG00000261546	AC135782.3	16	15	13	6	14	3	8
ENSG00000235296	AC145207.1	0	0	0	0	0	0	0
ENSG00000269397	AC011503.2	8	0	11	2	8	0	3
ENSG00000269391	AC010139.1	0	0	0	0	0	0	0
ENSG00000236380	VENTXP7	0	0	0	0	0	0	0
ENSG00000239744	RN7SL63P	0	0	1	0	0	0	0
ENSG00000269399	AC008764.6	15	15	4	9	18	2	19
ENSG00000207776	MIR551A	0	0	0	0	0	0	0
ENSG00000267252	LINC01255	0	0	0	0	0	0	0
ENSG00000267253	AC055813.1	3	6	3	0	4	2	4
ENSG00000267250	AC011591.1	0	0	0	0	0	0	0
ENSG00000267251	AC139100.1	1	0	0	0	0	0	0
ENSG00000267257	AC105105.1	19	11	20	10	1	21	0
ENSG00000267254	ZNF790-AS1	25	13	21	36	30	17	10
ENSG00000267255	AC011498.3	0	1	0	0	0	0	0
ENSG00000103512	NOMO1	680	610	591	144	185	278	122
ENSG00000103510	KAT8	809	879	877	311	495	295	364
ENSG00000267259	ERVE-1	0	0	0	0	0	0	0
ENSG00000263940	RN7SL275P	0	0	0	0	0	0	0
ENSG00000263941	RN7SL32P	1	9	1	0	1	1	1
ENSG00000263946	AC015818.3	0	0	0	0	0	0	0
ENSG00000263944	RN7SL435P	0	0	0	0	0	0	0
ENSG00000263945	MIR548Y	0	0	0	0	0	0	0
ENSG00000274127	RF02271	0	0	0	0	0	0	0
ENSG00000207779	MIR15B	1	1	1	0	0	1	0
ENSG00000279275	AP002505.2	0	0	0	1	0	0	1
ENSG00000156384	SFR1	127	150	147	62	57	69	59
ENSG00000156381	ANKRD9	83	121	70	28	22	10	28
ENSG00000275948	RF01684	1	2	0	0	1	0	1
ENSG00000275945	EIF3FP1	0	0	0	0	0	0	0
ENSG00000143207	COP1	1315	1472	1193	1275	1684	936	2009
ENSG00000275940	MRPL57P3	0	0	0	0	0	0	0
ENSG00000275942	RF01876	1	1	1	1	1	1	1
ENSG00000111906	HDDC2	278	450	331	231	229	174	173
ENSG00000111907	TPD52L1	0	0	2	0	1	1	0
ENSG00000268957	AC020914.3	0	0	0	0	0	0	0
ENSG00000259261	IGHV4OR15-8	0	0	0	0	0	0	0
ENSG00000131323	TRAF3	865	566	809	174	430	377	176
ENSG00000176809	LRRC37A3	275	232	311	295	250	562	169
ENSG00000259940	AC109449.1	38	29	10	6	16	17	7
ENSG00000068383	INPP5A	443	476	302	279	367	153	345
ENSG00000110367	DDX6	8097	8738	8377	5337	5885	5451	3393
ENSG00000257443	AC068305.2	0	0	0	0	0	0	0
ENSG00000181631	P2RY13	1191	1721	1109	3665	3608	750	3421
ENSG00000269978	AL359881.1	1	0	1	6	1	0	0
ENSG00000134668	SPOCD1	55	136	52	7	3	2	22
ENSG00000168758	SEMA4C	388	282	388	55	245	84	180
ENSG00000181634	TNFSF15	10	8	3	5	5	23	8
ENSG00000253801	AC010376.1	0	0	0	0	0	0	0
ENSG00000269971	AL020997.2	19	9	12	7	15	9	11
ENSG00000181638	ZFP41	237	275	210	168	274	84	134
ENSG00000269973	AC010969.2	72	106	80	42	83	82	51
ENSG00000269972	AC004542.1	0	0	0	0	0	0	0
ENSG00000168757	TSPY2	0	0	0	0	0	0	0
ENSG00000269974	AC091057.4	3	15	13	8	8	17	6
ENSG00000168754	FAM178B	9	4	5	0	8	7	9
ENSG00000262011	AC003009.1	0	0	0	0	0	0	0
ENSG00000265041	AC015688.3	0	0	0	0	0	0	0
ENSG00000265043	AC068418.2	1	0	0	0	0	0	0
ENSG00000224980	RPL23AP85	0	0	0	0	0	0	0
ENSG00000265046	AC004253.2	0	0	0	0	0	0	0
ENSG00000114626	ABTB1	1200	1157	965	675	2656	184	2877
ENSG00000227045	AL589765.1	0	0	0	8	4	2	3
ENSG00000196981	WDR5B	191	201	157	457	233	110	129
ENSG00000260701	AC025284.1	0	0	0	0	0	0	0
ENSG00000251014	AC137549.1	0	0	0	0	2	1	0
ENSG00000106948	AKNA	11525	11939	10146	3612	7848	4801	7250
ENSG00000260702	AL031713.1	0	0	0	0	0	0	0
ENSG00000215217	C5orf49	0	0	0	0	0	0	0
ENSG00000260704	LINC00543	0	1	0	0	0	0	0
ENSG00000251013	GAPDHP62	30	23	10	79	86	18	50
ENSG00000260706	AC022166.1	0	0	0	0	0	0	0
ENSG00000260708	AL118516.1	27	27	44	0	6	4	1
ENSG00000238478	RNU6-498P	0	0	0	0	0	0	0
ENSG00000215218	UBE2QL1	2	0	2	0	0	0	0
ENSG00000251019	HIGD1AP13	0	0	0	0	0	0	0
ENSG00000251018	HMMR-AS1	0	0	0	0	0	0	0
ENSG00000259222	AC027088.2	0	0	0	0	0	0	0
ENSG00000259223	AC009654.1	0	0	0	0	0	0	0
ENSG00000259221	AC023905.1	0	0	0	0	0	0	0
ENSG00000259227	AC087699.1	0	0	0	0	0	0	0
ENSG00000259224	SLC35G6	0	0	0	0	0	0	0
ENSG00000023330	ALAS1	509	605	453	317	479	175	554
ENSG00000259228	HNRNPA1P62	0	0	0	0	0	0	0
ENSG00000259229	AC026826.2	0	0	0	0	0	0	0
ENSG00000167283	ATP5MG	527	396	382	205	207	259	136
ENSG00000278785	RF00017	2	0	0	0	0	0	0
ENSG00000263050	AC090617.5	3	4	5	0	2	3	0
ENSG00000263051	AC087501.3	0	0	0	0	0	0	0
ENSG00000226208	AL513285.1	0	0	0	0	0	0	0
ENSG00000226209	C8orf59P1	0	0	0	0	0	0	0
ENSG00000132677	RHBG	0	0	0	0	0	0	0
ENSG00000132676	DAP3	1057	902	1077	374	316	388	293
ENSG00000226204	AL157359.1	0	0	0	0	0	0	0
ENSG00000226205	AC007790.1	0	0	0	0	0	0	0
ENSG00000226203	LINC01733	0	0	0	0	0	0	0
ENSG00000132671	SSTR4	0	0	0	0	0	0	0
ENSG00000132670	PTPRA	3600	3991	2976	955	1163	1314	854
ENSG00000266668	MIR5692C2	14	13	3	6	10	3	9
ENSG00000266663	MIR3169	0	0	0	0	0	0	0
ENSG00000266664	AC007952.9	4	2	1	0	2	0	1
ENSG00000266665	MIR4739	0	0	0	0	0	0	1
ENSG00000266666	MIR4325	0	0	0	0	0	0	0
ENSG00000266667	AC005703.4	0	0	0	0	3	0	0
ENSG00000222969	RN7SKP8	0	1	0	0	0	0	0
ENSG00000139668	WDFY2	1881	1811	2090	1651	2002	1689	1784
ENSG00000187778	MCRS1	566	569	520	104	276	79	236
ENSG00000222960	RNU6-272P	4	4	2	0	1	4	2
ENSG00000187772	LIN28B	0	0	0	0	0	0	0
ENSG00000111011	RSRC2	785	1234	1616	857	814	1716	699
ENSG00000111012	CYP27B1	11	5	9	0	0	0	3
ENSG00000162618	ADGRL4	0	0	0	0	0	0	0
ENSG00000162613	FUBP1	3157	3323	3809	1504	1679	2979	1262
ENSG00000162614	NEXN	153	328	63	22	16	95	8
ENSG00000188710	QRFP	1	2	0	0	0	0	0
ENSG00000162616	DNAJB4	149	173	206	201	119	211	66
ENSG00000188712	OR13D3P	0	0	0	0	0	0	0
ENSG00000185608	MRPL40	166	154	130	37	27	33	15
ENSG00000267524	RPSAP57	0	0	0	0	0	0	4
ENSG00000262322	MTND4P34	0	0	0	0	0	0	0
ENSG00000266226	MIR4323	1	0	0	0	0	0	1
ENSG00000245750	DRAIC	26	13	3	83	73	8	66
ENSG00000165046	LETM2	46	83	62	149	103	42	185
ENSG00000185607	ACTBP7	1	0	0	0	0	0	0
ENSG00000197056	ZMYM1	367	445	380	317	270	348	208
ENSG00000101347	SAMHD1	9578	10089	9474	4224	4259	5761	4096
ENSG00000153266	FEZF2	0	0	0	0	0	0	0
ENSG00000259482	RORA-AS2	0	0	0	0	0	0	0
ENSG00000259483	AL355073.1	53	51	35	0	2	6	2
ENSG00000101343	CRNKL1	488	627	712	450	718	470	538
ENSG00000169933	FRMPD4	0	0	0	0	0	0	0
ENSG00000279629	AC048380.3	0	0	0	0	0	0	0
ENSG00000089916	GPATCH2L	2036	1347	1850	2208	2326	2082	1866
ENSG00000101349	PAK5	0	0	0	0	0	0	0
ENSG00000150510	FAM124A	6	1	2	0	0	0	0
ENSG00000259488	AC023355.1	22	28	23	109	6	25	157
ENSG00000259489	KRT18P47	0	0	0	0	0	0	0
ENSG00000250764	AC025178.1	6	7	3	19	25	4	17
ENSG00000250765	AC138035.2	0	0	0	0	0	0	0
ENSG00000180279	LINC01869	0	0	3	0	0	0	0
ENSG00000250761	AC093305.1	0	0	0	0	0	0	0
ENSG00000250762	Z99943.2	0	0	0	0	0	0	0
ENSG00000112667	DNPH1	32	18	47	0	17	2	14
ENSG00000128714	HOXD13	0	0	0	0	0	0	0
ENSG00000250768	DPP3P1	0	0	0	0	0	0	0
ENSG00000267786	AF038458.3	0	2	0	0	2	0	2
ENSG00000258571	PTTG4P	0	0	0	0	0	0	0
ENSG00000258570	AC110027.1	0	0	0	0	0	0	0
ENSG00000258573	AL163195.2	0	0	0	0	0	0	0
ENSG00000258572	AL133467.1	23	8	20	8	6	3	6
ENSG00000258577	SNRPGP1	0	0	0	0	0	0	0
ENSG00000258576	AL163974.1	0	0	0	0	0	0	0
ENSG00000267780	AC021594.2	0	0	0	0	0	0	0
ENSG00000029559	IBSP	0	0	0	0	0	0	0
ENSG00000114993	RTKN	43	24	33	6	4	12	7
ENSG00000261949	GFY	0	0	0	0	0	0	0
ENSG00000225731	AP001627.1	0	0	0	0	0	0	0
ENSG00000168826	ZBTB49	115	176	134	196	131	133	218
ENSG00000258694	LINC02319	0	0	0	0	0	0	0
ENSG00000225730	AL096772.1	0	0	0	0	0	0	0
ENSG00000204952	FBXO47	0	0	0	0	0	0	0
ENSG00000267529	AP005131.4	0	0	0	0	0	0	0
ENSG00000149932	TMEM219	278	310	414	114	202	81	146
ENSG00000176988	FMR1NB	0	0	0	0	0	0	0
ENSG00000267537	AC079466.2	0	0	0	0	0	0	0
ENSG00000112599	GUCA1B	23	22	17	16	22	7	24
ENSG00000267535	LINC00868	0	0	0	0	0	2	1
ENSG00000267534	S1PR2	123	183	185	23	46	11	62
ENSG00000267533	AP002414.4	18	14	16	0	3	0	3
ENSG00000267532	MIR497HG	0	2	0	0	1	0	2
ENSG00000267530	LINC01836	0	0	0	0	0	0	0
ENSG00000258683	AL355095.1	0	0	0	0	0	0	0
ENSG00000258682	AL132989.1	11	11	13	5	11	5	12
ENSG00000112592	TBP	163	204	143	92	107	123	122
ENSG00000258680	AL132994.1	0	0	0	0	0	0	0
